"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","questionOrder","counterbalance_condition","question","roomNum","roomType","sameRoom","context","targetTable","foil1Table","foil2Table","imageSize"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","53875","0.0-3.0-0.34","fixation","","","","","","","","","","","","","","","","","","","","","",""
"292.63499984517694","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/26.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/80.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/0.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","72","54169","0.0-3.0-1.34","temporalOrder1","10380","1","26","images/stimuli/80.png","images/stimuli/0.png","-25","3","images/stimuli/67.png","24","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","22","o","1","within","3","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","54674","0.0-3.0-0.35","fixation","","","","","","","","","","","","","","","","","","","","","",""
"135.4249999858439","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/31.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/49.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","74","54811","0.0-3.0-1.35","temporalOrder1","10380","1","31","images/stimuli/49.png","images/stimuli/28.png","-6","2","images/stimuli/60.png","9","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","27","o","0","across","2","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","55314","0.0-3.0-0.36","fixation","","","","","","","","","","","","","","","","","","","","","",""
"91.75499994307756","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/77.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/61.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/70.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/81.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","76","55407","0.0-3.0-1.36","temporalOrder1","10380","3","77","images/stimuli/81.png","images/stimuli/70.png","-3","2","images/stimuli/61.png","8","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","7","o","0","across","2","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","55911","0.0-3.0-0.37","fixation","","","","","","","","","","","","","","","","","","","","","",""
"72.30499992147088","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/70.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/71.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","78","55985","0.0-3.0-1.37","temporalOrder1","10380","3","70","images/stimuli/71.png","images/stimuli/47.png","-8","1","images/stimuli/41.png","53","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","5","o","1","within","3","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","56488","0.0-3.0-0.38","fixation","","","","","","","","","","","","","","","","","","","","","",""
"482.29499999433756","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/57.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/38.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/7.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","80","56971","0.0-3.0-1.38","temporalOrder1","10380","3","9","images/stimuli/7.png","images/stimuli/57.png","-11","1","images/stimuli/38.png","3","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","42","o","1","within","3","2","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","57475","0.0-3.0-0.39","fixation","","","","","","","","","","","","","","","","","","","","","",""
"128.83999990299344","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/29.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/79.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/73.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/20.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","82","57605","0.0-3.0-1.39","temporalOrder1","10380","1","29","images/stimuli/79.png","images/stimuli/73.png","-24","2","images/stimuli/20.png","16","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","21","o","1","within","3","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","58108","0.0-3.0-0.40","fixation","","","","","","","","","","","","","","","","","","","","","",""
"185.95000030472875","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/23.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/54.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/82.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","84","58295","0.0-3.0-1.40","temporalOrder1","10380","3","23","images/stimuli/16.png","images/stimuli/82.png","-6","2","images/stimuli/54.png","5","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","36","o","1","within","3","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","58799","0.0-3.0-0.41","fixation","","","","","","","","","","","","","","","","","","","","","",""
"161.46000009030104","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/85.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/87.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/74.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","86","58961","0.0-3.0-1.41","temporalOrder1","10380","1","85","images/stimuli/87.png","images/stimuli/74.png","-39","2","images/stimuli/45.png","10","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","23","o","1","within","3","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","59464","0.0-3.0-0.42","fixation","","","","","","","","","","","","","","","","","","","","","",""
"84.85500002279878","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/36.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/14.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/17.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/30.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","88","59550","0.0-3.0-1.42","temporalOrder1","10380","2","36","images/stimuli/17.png","images/stimuli/30.png","-5","3","images/stimuli/14.png","44","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","17","o","1","within","3","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","60052","0.0-3.0-0.43","fixation","","","","","","","","","","","","","","","","","","","","","",""
"49.08999986946583","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/5.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/79.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/36.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/44.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","90","60103","0.0-3.0-1.43","temporalOrder1","10380","2","5","images/stimuli/36.png","images/stimuli/44.png","-27","3","images/stimuli/79.png","6","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","18","o","0","across","2","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","60607","0.0-3.0-0.44","fixation","","","","","","","","","","","","","","","","","","","","","",""
"71.42499973997474","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/68.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/53.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/2.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/38.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","92","60679","0.0-3.0-1.44","temporalOrder1","10380","2","68","images/stimuli/2.png","images/stimuli/53.png","-53","1","images/stimuli/38.png","7","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","40","o","1","within","3","2","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","61183","0.0-3.0-0.45","fixation","","","","","","","","","","","","","","","","","","","","","",""
"445.1950001530349","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/87.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/15.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/26.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","94","61629","0.0-3.0-1.45","temporalOrder1","10380","2","87","images/stimuli/26.png","images/stimuli/15.png","-7","1","images/stimuli/49.png","7","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","23","o","0","across","2","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","62136","0.0-3.0-0.46","fixation","","","","","","","","","","","","","","","","","","","","","",""
"264.3750002607703","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/22.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/68.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","96","62402","0.0-3.0-1.46","temporalOrder1","10380","3","22","images/stimuli/77.png","images/stimuli/4.png","-11","2","images/stimuli/68.png","66","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","7","o","1","within","3","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","62906","0.0-3.0-0.47","fixation","","","","","","","","","","","","","","","","","","","","","",""
"302.67499992623925","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/34.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/55.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/64.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","98","63210","0.0-3.0-1.47","temporalOrder1","10380","2","34","images/stimuli/3.png","images/stimuli/64.png","-44","3","images/stimuli/55.png","4","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","35","o","1","within","3","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","63714","0.0-3.0-0.48","fixation","","","","","","","","","","","","","","","","","","","","","",""
"208.8000001385808","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/13.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/68.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/26.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","100","63926","0.0-3.0-1.48","temporalOrder1","10380","2","13","images/stimuli/68.png","images/stimuli/26.png","-37","3","images/stimuli/6.png","5","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","41","o","0","across","2","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","65050","0.0-3.0-0.49","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1771.4149998500943","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/81.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/44.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/69.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","102","66823","0.0-3.0-1.49","temporalOrder1","10380","3","81","images/stimuli/69.png","images/stimuli/44.png","-4","1","images/stimuli/60.png","50","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","6","o","1","within","3","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","67328","0.0-3.0-0.50","fixation","","","","","","","","","","","","","","","","","","","","","",""
"216.5699996985495","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/32.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/77.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/46.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","104","67546","0.0-3.0-1.50","temporalOrder1","10380","3","32","images/stimuli/46.png","images/stimuli/77.png","-10","1","images/stimuli/67.png","45","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","12","o","0","across","2","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","68049","0.0-3.0-0.51","fixation","","","","","","","","","","","","","","","","","","","","","",""
"176.6000003553927","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/75.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/21.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","106","68227","0.0-3.0-1.51","temporalOrder1","10380","2","75","images/stimuli/21.png","images/stimuli/56.png","-26","3","images/stimuli/6.png","10","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","38","o","1","within","3","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","68731","0.0-3.0-0.52","fixation","","","","","","","","","","","","","","","","","","","","","",""
"160.33999994397163","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/50.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","108","68893","0.0-3.0-1.52","temporalOrder1","10380","3","50","images/stimuli/56.png","images/stimuli/86.png","-20","2","images/stimuli/6.png","35","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","26","o","0","across","2","2","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","69397","0.0-3.0-0.53","fixation","","","","","","","","","","","","","","","","","","","","","",""
"447.2300000488758","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/57.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/38.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/8.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","110","69846","0.0-3.0-1.53","temporalOrder1","10380","3","57","images/stimuli/23.png","images/stimuli/8.png","-53","2","images/stimuli/38.png","14","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","37","o","0","across","2","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","70352","0.0-3.0-0.54","fixation","","","","","","","","","","","","","","","","","","","","","",""
"112.31999984011054","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/10.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/62.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/87.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/20.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","112","70466","0.0-3.0-1.54","temporalOrder1","10380","3","10","images/stimuli/20.png","images/stimuli/87.png","-14","2","images/stimuli/62.png","6","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","30","o","0","across","2","2","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","70972","0.0-3.0-0.55","fixation","","","","","","","","","","","","","","","","","","","","","",""
"76.29499956965446","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/55.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/7.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/44.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","114","71050","0.0-3.0-1.55","temporalOrder1","10380","3","55","images/stimuli/57.png","images/stimuli/44.png","-66","2","images/stimuli/7.png","9","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","37","o","1","within","3","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","71554","0.0-3.0-0.56","fixation","","","","","","","","","","","","","","","","","","","","","",""
"131.86500035226345","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/82.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/33.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/62.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","116","71687","0.0-3.0-1.56","temporalOrder1","10380","2","82","images/stimuli/62.png","images/stimuli/33.png","-18","1","images/stimuli/57.png","7","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","33","o","1","within","3","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","72190","0.0-3.0-0.57","fixation","","","","","","","","","","","","","","","","","","","","","",""
"41.064999997615814","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/25.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/0.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/2.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","118","72232","0.0-3.0-1.57","temporalOrder1","10380","2","25","images/stimuli/41.png","images/stimuli/0.png","-45","1","images/stimuli/2.png","15","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","32","o","1","within","3","2","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","72736","0.0-3.0-0.58","fixation","","","","","","","","","","","","","","","","","","","","","",""
"16.319999936968088","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/60.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/26.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/18.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","120","72754","0.0-3.0-1.58","temporalOrder1","10380","3","60","images/stimuli/18.png","images/stimuli/26.png","-18","2","images/stimuli/11.png","23","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","31","o","1","within","3","3","2","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","73257","0.0-3.0-0.59","fixation","","","","","","","","","","","","","","","","","","","","","",""
"143.43999978154898","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/73.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/70.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/12.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","122","73402","0.0-3.0-1.59","temporalOrder1","10380","2","73","images/stimuli/12.png","images/stimuli/70.png","-8","1","images/stimuli/51.png","22","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","9","o","1","within","3","3","3","0.25741399762752076"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","73909","0.0-3.0-0.60","fixation","","","","","","","","","","","","","","","","","","","","","",""
"61.31500005722046","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/61.png' style='width:279.55160142348757px;height: 217px;'><div class='threeColumn'><img src='images/stimuli/35.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/8.png' style='width:279.55160142348757px;height: 217px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","124","73972","0.0-3.0-1.60","temporalOrder1","10380","3","61","images/stimuli/8.png","images/stimuli/35.png","-15","1","images/stimuli/60.png","41","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","11","o","0","across","2","3","3","0.25741399762752076"
