"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","success","test_part","correct_response","probe"
"7330.795000001788","<img src= stimuli/temporalOrder/86.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/46.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/72.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/66.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","328","1385360","0.0-3.0-1.81","","temporalOrder","2","86"
"null","","null","html-keyboard-response","329","1385865","0.0-3.0-2.81","","blank","",""
"2349.545000004582","<img src= stimuli/temporalOrder/86.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/31.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/15.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/29.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","330","1388216","0.0-3.0-3.81","","contextMemory","2","86"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","331","1388717","0.0-3.0-0.82","","fixation","",""
"7941.189999997849","<img src= stimuli/temporalOrder/57.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/25.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/55.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/39.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","332","1396660","0.0-3.0-1.82","","temporalOrder","2","57"
"null","","null","html-keyboard-response","333","1397164","0.0-3.0-2.82","","blank","",""
"1662.8849999979138","<img src= stimuli/temporalOrder/57.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/9.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/36.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/39.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","334","1398829","0.0-3.0-3.82","","contextMemory","2","57"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","335","1399331","0.0-3.0-0.83","","fixation","",""
"9473.395000008168","<img src= stimuli/temporalOrder/46.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/70.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/74.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/61.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","336","1408806","0.0-3.0-1.83","","temporalOrder","3","46"
"null","","null","html-keyboard-response","337","1409311","0.0-3.0-2.83","","blank","",""
"1948.5199999907054","<img src= stimuli/temporalOrder/46.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/11.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/34.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/24.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","338","1411262","0.0-3.0-3.83","","contextMemory","1","46"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","339","1411763","0.0-3.0-0.84","","fixation","",""
"3390.305000008084","<img src= stimuli/temporalOrder/16.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/44.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/23.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/15.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","340","1415155","0.0-3.0-1.84","","temporalOrder","2","16"
"null","","null","html-keyboard-response","341","1415658","0.0-3.0-2.84","","blank","",""
"2784.3700000084937","<img src= stimuli/temporalOrder/16.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/35.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/4.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/39.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","342","1418444","0.0-3.0-3.84","","contextMemory","1","16"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","343","1418945","0.0-3.0-0.85","","fixation","",""
"2448.3049999978393","<img src= stimuli/temporalOrder/37.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/63.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/61.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/76.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","344","1421394","0.0-3.0-1.85","","temporalOrder","1","37"
"null","","null","html-keyboard-response","345","1421896","0.0-3.0-2.85","","blank","",""
"3656.025000003632","<img src= stimuli/temporalOrder/37.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/2.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/18.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/11.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","346","1425554","0.0-3.0-3.85","","contextMemory","2","37"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","347","1426054","0.0-3.0-0.86","","fixation","",""
"9800.805000006221","<img src= stimuli/temporalOrder/18.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/31.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/40.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/30.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","348","1435857","0.0-3.0-1.86","","temporalOrder","2","18"
"null","","null","html-keyboard-response","349","1436358","0.0-3.0-2.86","","blank","",""
"1587.5900000100955","<img src= stimuli/temporalOrder/18.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/30.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/34.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/33.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","350","1437947","0.0-3.0-3.86","","contextMemory","1","18"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","351","1438448","0.0-3.0-0.87","","fixation","",""
"5155.740000002086","<img src= stimuli/temporalOrder/83.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/86.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/77.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/43.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","352","1443605","0.0-3.0-1.87","","temporalOrder","3","83"
"null","","null","html-keyboard-response","353","1444108","0.0-3.0-2.87","","blank","",""
"1517.8549999983516","<img src= stimuli/temporalOrder/83.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/36.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/6.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","354","1445627","0.0-3.0-3.87","","contextMemory","1","83"
"","","","fullscreen","355","1446632","0.0-4.0","true","","",""
