"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"864.4099999219179","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/76.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","447","506873","0.0-0.0-3.74","2","","","","","4","","19","",""
"null","","null","blank","html-keyboard-response","448","507377","0.0-0.0-4.74","","","","","","","","","",""
"1758.4600001573563","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/76.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","449","509136","0.0-0.0-5.74","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","450","509639","0.0-0.0-0.75","","","","","","","","","",""
"1281.6399997100234","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/14.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/7.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/21.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/2.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","451","510921","0.0-0.0-1.75","3","14","images/stimuli/2.png","images/stimuli/21.png","images/stimuli/7.png","4","Which of the objects below came next?","39","1","within-walls"
"null","","null","blank","html-keyboard-response","452","511424","0.0-0.0-2.75","","","","","","","","","",""
"375.8149999193847","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/14.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","453","511803","0.0-0.0-3.75","2","","","","","4","","39","",""
"null","","null","blank","html-keyboard-response","454","512305","0.0-0.0-4.75","","","","","","","","","",""
"1102.919999975711","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/14.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","455","513410","0.0-0.0-5.75","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","456","513912","0.0-0.0-0.76","","","","","","","","","",""
"398.79499981179833","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/26.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/24.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/79.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/87.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","457","514313","0.0-0.0-1.76","3","26","images/stimuli/87.png","images/stimuli/79.png","images/stimuli/24.png","4","Which of the objects below came next?","22","1","within-no-walls"
"null","","null","blank","html-keyboard-response","458","514815","0.0-0.0-2.76","","","","","","","","","",""
"1112.4799996614456","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/26.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","459","515930","0.0-0.0-3.76","1","","","","","4","","22","",""
"null","","null","blank","html-keyboard-response","460","516431","0.0-0.0-4.76","","","","","","","","","",""
"736.670000012964","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/26.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","461","517169","0.0-0.0-5.76","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","462","517670","0.0-0.0-0.77","","","","","","","","","",""
"865.809999871999","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/27.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/77.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/12.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/61.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","463","518537","0.0-0.0-1.77","2","27","images/stimuli/12.png","images/stimuli/77.png","images/stimuli/61.png","4","Which of the objects below came next?","8","1","within-no-walls"
"null","","null","blank","html-keyboard-response","464","519039","0.0-0.0-2.77","","","","","","","","","",""
"791.5449999272823","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/27.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","465","519833","0.0-0.0-3.77","1","","","","","4","","8","",""
"null","","null","blank","html-keyboard-response","466","520334","0.0-0.0-4.77","","","","","","","","","",""
"689.4999998621643","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/27.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","467","521025","0.0-0.0-5.77","2","","","","","4","","","",""
